Refactoring Type	Source Method	Target Class
Move Method	jdk.graal.compiler.nodes.calc.RightShiftNode::canonical(jdk.graal.compiler.nodes.calc.RightShiftNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp<jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp.Shr>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.IntegerStamp
Move Method	jdk.graal.compiler.nodes.calc.RoundNode::round(jdk.graal.compiler.lir.gen.ArithmeticLIRGeneratorTool.RoundingMode, double):double 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.ShiftNode::canonical(jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp<OP>, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp
Move Method	jdk.graal.compiler.nodes.calc.ShiftNode::shiftOp(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.core.common.type.ArithmeticOpTable.ShiftOp<?>):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable
Move Method	jdk.graal.compiler.nodes.calc.SignExtendNode::create(jdk.graal.compiler.nodes.ValueNode, int, int, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.IntegerConvertOp
Move Method	jdk.graal.compiler.nodes.calc.SignExtendNode::canonical(jdk.graal.compiler.nodes.calc.SignExtendNode, jdk.graal.compiler.nodes.ValueNode, int, int, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.calc.NarrowNode
Move Method	jdk.graal.compiler.nodes.calc.SignedDivNode::divisionIsJVMSCompliant(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, boolean):boolean 	 jdk.graal.compiler.core.common.NumUtil
Move Method	jdk.graal.compiler.nodes.calc.SignedDivNode::canonical(jdk.graal.compiler.nodes.ValueNode, long, jdk.graal.compiler.nodes.NodeView):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.calc.SignumNode::computeStamp(jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.core.common.type.PrimitiveStamp
Move Method	jdk.graal.compiler.nodes.calc.UnaryArithmeticNode::unaryIntegerOp(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.core.common.type.ArithmeticOpTable.UnaryOp<?>):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.UnaryArithmeticNode::unaryFloatOp(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.core.common.type.ArithmeticOpTable.UnaryOp<?>):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.calc.UnaryArithmeticNode::findSynonym(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.ArithmeticOpTable.UnaryOp<OP>):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.ArithmeticOpTable.UnaryOp
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph.LoggingCFGDecorator::printDomTree(jdk.graal.compiler.nodes.cfg.HIRBlock, java.lang.String):void 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::visitDominatorTreeDefault(jdk.graal.compiler.nodes.cfg.ControlFlowGraph.RecursiveVisitor<V>):void 	 jdk.graal.compiler.nodes.cfg.ControlFlowGraph.RecursiveVisitor
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::skipPostDom(jdk.graal.compiler.nodes.cfg.HIRBlock):jdk.graal.compiler.nodes.cfg.HIRBlock 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::addDeferredExit(jdk.graal.compiler.nodes.cfg.ControlFlowGraph.DeferredExit[], jdk.graal.compiler.nodes.cfg.HIRBlock):void 	 jdk.graal.compiler.core.common.cfg.Loop
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::isDominatorTreeLoopExit(jdk.graal.compiler.nodes.cfg.HIRBlock, boolean):boolean 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph.RPOLoopVerification::loopFullyProcessed():boolean 	 jdk.graal.compiler.nodes.LoopBeginNode
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph.RPOLoopVerification::allEndsVisited():boolean 	 jdk.graal.compiler.nodes.LoopBeginNode
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::rpoInnerLoopsFirst(java.util.function.Consumer<jdk.graal.compiler.nodes.cfg.HIRBlock>, java.util.function.Consumer<jdk.graal.compiler.nodes.LoopBeginNode>):boolean 	 jdk.graal.compiler.nodes.cfg.ControlFlowGraph.RPOLoopVerification
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::predecessorBlockSequentialLoopExit(jdk.graal.compiler.nodes.cfg.HIRBlock):boolean 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::calcDominatorRanges(jdk.graal.compiler.nodes.cfg.HIRBlock, int):void 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::commonDominatorRaw(jdk.graal.compiler.nodes.cfg.HIRBlock, jdk.graal.compiler.nodes.cfg.HIRBlock):jdk.graal.compiler.nodes.cfg.HIRBlock 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::commonDominatorRawSameDepth(jdk.graal.compiler.nodes.cfg.HIRBlock, jdk.graal.compiler.nodes.cfg.HIRBlock):jdk.graal.compiler.nodes.cfg.HIRBlock 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::blockFor(jdk.graal.compiler.graph.Node):jdk.graal.compiler.nodes.cfg.HIRBlock 	 jdk.graal.compiler.graph.NodeMap
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::identifyBlock(jdk.graal.compiler.nodes.cfg.HIRBlock):void 	 jdk.graal.compiler.nodes.cfg.HIRBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::finishLocalLoopFrequency(jdk.graal.compiler.nodes.LoopBeginNode):void 	 jdk.graal.compiler.nodes.cfg.HIRBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::debugLocalLoopFrequencies(jdk.graal.compiler.nodes.LoopBeginNode, double, double):void 	 jdk.graal.compiler.nodes.cfg.HIRBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::computeLoopInformation():void 	 jdk.graal.compiler.core.common.cfg.Loop
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::computeLoopBlocks(jdk.graal.compiler.nodes.cfg.HIRBlock, jdk.graal.compiler.core.common.cfg.Loop<jdk.graal.compiler.nodes.cfg.HIRBlock>, jdk.graal.compiler.nodes.cfg.HIRBlock[], boolean):void 	 jdk.graal.compiler.core.common.cfg.BasicBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::computePostdominators():void 	 jdk.graal.compiler.nodes.cfg.HIRBlock
Move Method	jdk.graal.compiler.nodes.cfg.ControlFlowGraph::commonPostdominator(jdk.graal.compiler.nodes.cfg.HIRBlock, jdk.graal.compiler.nodes.cfg.HIRBlock):jdk.graal.compiler.nodes.cfg.HIRBlock 	 jdk.graal.compiler.debug.Assertions
Move Method	jdk.graal.compiler.nodes.debug.DynamicCounterNode::addCounterBefore(java.lang.String, java.lang.String, long, boolean, jdk.graal.compiler.nodes.FixedNode):void 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.debug.DynamicCounterNode::addCounterBefore(java.lang.String, java.lang.String, jdk.graal.compiler.nodes.ValueNode, boolean, jdk.graal.compiler.nodes.FixedNode):void 	 jdk.graal.compiler.graph.Graph
Move Method	jdk.graal.compiler.nodes.debug.VerifyHeapNode::addBefore(jdk.graal.compiler.nodes.FixedNode):void 	 jdk.graal.compiler.nodes.StructuredGraph
Move Method	jdk.graal.compiler.nodes.extended.AbstractBoxingNode::getValueField(jdk.graal.compiler.nodes.extended.ResolvedJavaType):jdk.graal.compiler.nodes.extended.ResolvedJavaField 	 jdk.graal.compiler.debug.GraalError
Move Method	jdk.graal.compiler.nodes.extended.ClassIsArrayNode::canonicalized(jdk.graal.compiler.nodes.extended.ClassIsArrayNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.nodes.LogicConstantNode
Move Method	jdk.graal.compiler.nodes.extended.ForeignCallNode::intrinsify(jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.core.common.spi.ForeignCallsProvider, jdk.graal.compiler.core.common.spi.ForeignCallSignature, jdk.graal.compiler.nodes.ValueNode[]):boolean 	 jdk.graal.compiler.core.common.spi.ForeignCallsProvider
Move Method	jdk.graal.compiler.nodes.extended.ForeignCallNode::finishIntrinsification(jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.extended.ForeignCall):boolean 	 jdk.graal.compiler.nodes.ValueNodeInterface
Move Method	jdk.graal.compiler.nodes.extended.GetClassNode::tryFold(jdk.graal.compiler.nodes.extended.Assumptions, jdk.graal.compiler.nodes.extended.MetaAccessProvider, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider, jdk.graal.compiler.nodes.NodeView, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.AbstractObjectStamp
Move Method	jdk.graal.compiler.nodes.extended.IntegerSwitchNode.MergeCoalesceBuilder::addKeyData(int, int):boolean 	 jdk.graal.compiler.nodes.extended.IntegerSwitchNode
Move Method	jdk.graal.compiler.nodes.extended.IntegerSwitchNode.MergeCoalesceBuilder::commit():void 	 jdk.graal.compiler.nodes.extended.IntegerSwitchNode
Move Method	jdk.graal.compiler.nodes.extended.LoadArrayComponentHubNode::findSynonym(jdk.graal.compiler.nodes.extended.LoadArrayComponentHubNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.extended.MetaAccessProvider, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.extended.LoadHubNode::hubStamp(jdk.graal.compiler.nodes.spi.StampProvider, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.core.common.type.AbstractPointerStamp 	 jdk.graal.compiler.debug.Assertions
Move Method	jdk.graal.compiler.nodes.extended.LoadHubNode::findSynonym(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.nodes.extended.MetaAccessProvider, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.extended.LoadHubOrNullNode::hubStamp(jdk.graal.compiler.nodes.spi.StampProvider, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.core.common.type.AbstractPointerStamp 	 jdk.graal.compiler.debug.Assertions
Move Method	jdk.graal.compiler.nodes.extended.LoadHubOrNullNode::findSynonym(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.core.common.type.AbstractPointerStamp, jdk.graal.compiler.nodes.extended.MetaAccessProvider, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.extended.MultiGuardNode::combine(jdk.graal.compiler.nodes.extended.GuardingNode, jdk.graal.compiler.nodes.extended.GuardingNode):jdk.graal.compiler.nodes.extended.GuardingNode 	 jdk.graal.compiler.nodes.ValueNodeInterface
Move Method	jdk.graal.compiler.nodes.extended.NullCheckNode::tryUseUncompressedNullCheck(jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.extended.NullCheckNode 	 jdk.graal.compiler.core.common.type.AbstractPointerStamp
Move Method	jdk.graal.compiler.nodes.extended.ObjectIsArrayNode::canonicalized(jdk.graal.compiler.nodes.extended.ObjectIsArrayNode, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.nodes.LogicConstantNode
Move Method	jdk.graal.compiler.nodes.extended.ObjectIsArrayNode::doTryFold(jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.nodes.extended.TriState 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.extended.RawLoadNode::computeStampForArrayAccess(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.JavaKind, jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.extended.UnboxNode::findSynonym(jdk.graal.compiler.nodes.extended.MetaAccessProvider, jdk.graal.compiler.nodes.extended.ConstantReflectionProvider, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.JavaKind):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.extended.UnsafeCopyNode::intrinsify(jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.extended.JavaKind, jdk.graal.compiler.nodes.extended.LocationIdentity):boolean 	 jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext
Move Method	jdk.graal.compiler.nodes.java.ArrayLengthNode::create(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.java.AbstractNewArrayNode
Move Method	jdk.graal.compiler.nodes.java.ArrayLengthNode::searchForConstantLength(jdk.graal.compiler.nodes.java.ConstantReflectionProvider, jdk.graal.compiler.nodes.ValueNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.util.GraphUtil
Move Method	jdk.graal.compiler.nodes.java.ArrayLengthNode::maybeAddPositivePi(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.FixedWithNextNode):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.StampFactory
Move Method	jdk.graal.compiler.nodes.java.ArrayLengthNode::readArrayLength(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.util.GraphUtil
Move Method	jdk.graal.compiler.nodes.java.ArrayLengthNode::intrinsify(jdk.graal.compiler.nodes.graphbuilderconf.GraphBuilderContext, jdk.graal.compiler.nodes.ValueNode):boolean 	 jdk.graal.compiler.core.common.type.AbstractPointerStamp
Move Method	jdk.graal.compiler.nodes.java.DynamicNewArrayNode::computeStamp(jdk.graal.compiler.nodes.java.JavaKind, jdk.graal.compiler.nodes.java.MetaAccessProvider):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.core.common.type.TypeReference
Move Method	jdk.graal.compiler.nodes.java.ExceptionObjectNode::getExceptionValueFromState(jdk.graal.compiler.nodes.StateSplit):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.FrameState
Move Method	jdk.graal.compiler.nodes.java.InstanceOfDynamicNode::findSynonym(jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.java.ConstantReflectionProvider, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, boolean, boolean):jdk.graal.compiler.nodes.LogicNode 	 jdk.graal.compiler.core.common.type.TypeReference
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::create(jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaField):jdk.graal.compiler.nodes.java.LoadFieldNode 	 jdk.graal.compiler.core.common.memory.MemoryOrderMode
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::create(jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaField, jdk.graal.compiler.core.common.memory.MemoryOrderMode):jdk.graal.compiler.nodes.java.LoadFieldNode 	 jdk.graal.compiler.core.common.type.StampFactory
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::create(jdk.graal.compiler.core.common.spi.ConstantFieldProvider, jdk.graal.compiler.nodes.java.ConstantReflectionProvider, jdk.graal.compiler.nodes.java.MetaAccessProvider, jdk.graal.compiler.options.OptionValues, jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaField, boolean, boolean, jdk.graal.compiler.graph.NodeSourcePosition):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.core.common.type.StampFactory
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::createOverrideImmutable(jdk.graal.compiler.nodes.java.LoadFieldNode):jdk.graal.compiler.nodes.java.LoadFieldNode 	 jdk.graal.compiler.core.common.type.StampPair
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::asConstant(jdk.graal.compiler.core.common.spi.ConstantFieldProvider, jdk.graal.compiler.nodes.java.ConstantReflectionProvider, jdk.graal.compiler.nodes.java.MetaAccessProvider, jdk.graal.compiler.options.OptionValues, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaField, jdk.graal.compiler.graph.NodeSourcePosition):jdk.graal.compiler.nodes.ConstantNode 	 jdk.graal.compiler.nodes.util.ConstantFoldUtil
Move Method	jdk.graal.compiler.nodes.java.LoadFieldNode::asPhi(jdk.graal.compiler.core.common.spi.ConstantFieldProvider, jdk.graal.compiler.nodes.java.ConstantReflectionProvider, jdk.graal.compiler.nodes.java.MetaAccessProvider, jdk.graal.compiler.options.OptionValues, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaField, jdk.graal.compiler.core.common.type.Stamp, jdk.graal.compiler.graph.NodeSourcePosition):jdk.graal.compiler.nodes.PhiNode 	 jdk.graal.compiler.nodes.PhiNode
Move Method	jdk.graal.compiler.nodes.java.LoadIndexedNode::createStamp(jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.JavaKind):jdk.graal.compiler.core.common.type.Stamp 	 jdk.graal.compiler.core.common.type.TypeReference
Move Method	jdk.graal.compiler.nodes.java.LoadIndexedNode::determinePreciseArrayElementType(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.JavaKind):jdk.graal.compiler.nodes.java.JavaKind 	 jdk.graal.compiler.core.common.type.AbstractObjectStamp
Move Method	jdk.graal.compiler.nodes.java.LoadIndexedNode::tryConstantFold(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.MetaAccessProvider, jdk.graal.compiler.nodes.java.ConstantReflectionProvider):jdk.graal.compiler.nodes.ValueNode 	 jdk.graal.compiler.nodes.ConstantNode
Move Method	jdk.graal.compiler.nodes.java.MethodCallTargetNode::findSpecialCallTarget(jdk.graal.compiler.nodes.CallTargetNode.InvokeKind, jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaMethod, jdk.graal.compiler.nodes.java.ResolvedJavaType):jdk.graal.compiler.nodes.java.ResolvedJavaMethod 	 jdk.graal.compiler.nodes.CallTargetNode.InvokeKind
Move Method	jdk.graal.compiler.nodes.java.MethodCallTargetNode::devirtualizeCall(jdk.graal.compiler.nodes.CallTargetNode.InvokeKind, jdk.graal.compiler.nodes.java.ResolvedJavaMethod, jdk.graal.compiler.nodes.java.ResolvedJavaType, jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.core.common.type.Stamp):jdk.graal.compiler.nodes.java.ResolvedJavaMethod 	 jdk.graal.compiler.nodes.type.StampTool
Move Method	jdk.graal.compiler.nodes.java.MethodCallTargetNode::tryDevirtualizeInterfaceCall(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaMethod, jdk.graal.compiler.nodes.java.JavaTypeProfile, jdk.graal.compiler.nodes.java.Assumptions, jdk.graal.compiler.nodes.java.ResolvedJavaType, jdk.graal.compiler.nodes.java.MethodCallTargetNode, jdk.graal.compiler.nodes.FixedNode):jdk.graal.compiler.nodes.java.MethodCallTargetNode 	 jdk.graal.compiler.core.common.type.TypeReference
Move Method	jdk.graal.compiler.nodes.java.MethodCallTargetNode::tryCheckCastSingleImplementor(jdk.graal.compiler.nodes.ValueNode, jdk.graal.compiler.nodes.java.ResolvedJavaMethod, jdk.graal.compiler.nodes.java.JavaTypeProfile, jdk.graal.compiler.nodes.java.ResolvedJavaType, jdk.graal.compiler.core.common.type.TypeReference, jdk.graal.compiler.nodes.FixedNode, jdk.graal.compiler.nodes.java.MethodCallTargetNode):jdk.graal.compiler.nodes.java.MethodCallTargetNode 	 jdk.graal.compiler.core.common.type.TypeReference
Move Method	jdk.graal.compiler.nodes.java.MethodCallTargetNode::find(jdk.graal.compiler.nodes.StructuredGraph, jdk.graal.compiler.nodes.java.ResolvedJavaMethod):jdk.graal.compiler.nodes.java.MethodCallTargetNode 	 jdk.graal.compiler.graph.Graph
